,K,S,q,r,sigma,t,price
9501,199.0,198.9,0.0,0.0118,0.02776319114275506,0.5,1.0765616467211356
9502,199.0,198.9,0.0,0.0118,0.02776319114275506,0.75,1.1865418422836242
9503,199.0,198.9,0.0,0.0118,0.02776319114275506,1.0,1.2522378613688028
9504,199.0,198.9,0.0,0.0118,0.16424854217092363,0.25,6.266531658484976
9505,199.0,198.9,0.0,0.0118,0.16424854217092363,0.5,8.660382859288923
9506,199.0,198.9,0.0,0.0118,0.16424854217092363,0.75,10.423189221683142
9507,199.0,198.9,0.0,0.0118,0.16424854217092363,1.0,11.858641801717075
9508,199.0,198.9,0.0,0.0118,0.26544998329566,0.25,10.269782055047056
9509,199.0,198.9,0.0,0.0118,0.26544998329566,0.5,14.302970553055392
9510,199.0,198.9,0.0,0.0118,0.26544998329566,0.75,17.31086774865064
9511,199.0,198.9,0.0,0.0118,0.26544998329566,1.0,19.785311745539943
9512,199.0,198.9,0.0,0.0118,0.3874180606791659,0.25,15.086110506031973
9513,199.0,198.9,0.0,0.0118,0.3874180606791659,0.5,21.08024961240146
9514,199.0,198.9,0.0,0.0118,0.3874180606791659,0.75,25.569816353075428
9515,199.0,198.9,0.0,0.0118,0.3874180606791659,1.0,29.274256582972477
9516,199.0,198.9,0.0,0.0118,0.7066863283197075,0.25,27.615949305384188
9517,199.0,198.9,0.0,0.0118,0.7066863283197075,0.5,38.60380719631885
9518,199.0,198.9,0.0,0.0118,0.7066863283197075,0.75,46.79413288210044
9519,199.0,198.9,0.0,0.0118,0.7066863283197075,1.0,53.51093440208442
9520,199.0,198.9,0.0,0.0559,0.02776319114275506,0.25,0.24160861921873417
9521,199.0,198.9,0.0,0.0559,0.02776319114275506,0.5,0.14180623312301677
9522,199.0,198.9,0.0,0.0559,0.02776319114275506,0.75,0.08101359417378767
9523,199.0,198.9,0.0,0.0559,0.02776319114275506,1.0,0.046173142066585425
9524,199.0,198.9,0.0,0.0559,0.16424854217092363,0.25,5.227097289376824
9525,199.0,198.9,0.0,0.0559,0.16424854217092363,0.5,6.645632607213344
9526,199.0,198.9,0.0,0.0559,0.16424854217092363,0.75,7.477676994014298
9527,199.0,198.9,0.0,0.0559,0.16424854217092363,1.0,8.020116973459231
9528,199.0,198.9,0.0,0.0559,0.26544998329566,0.25,9.176422753145557
9529,199.0,198.9,0.0,0.0559,0.26544998329566,0.5,12.134462583672471
9530,199.0,198.9,0.0,0.0559,0.26544998329566,0.75,14.084117768995148
9531,199.0,198.9,0.0,0.0559,0.26544998329566,1.0,15.51699753371922
9532,199.0,198.9,0.0,0.0559,0.3874180606791659,0.25,13.949951551138128
9533,199.0,198.9,0.0,0.0559,0.3874180606791659,0.5,18.790388406732937
9534,199.0,198.9,0.0,0.0559,0.3874180606791659,0.75,22.121365145535048
9535,199.0,198.9,0.0,0.0559,0.3874180606791659,1.0,24.66718041601457
9536,199.0,198.9,0.0,0.0559,0.7066863283197075,0.25,26.394927522962348
9537,199.0,198.9,0.0,0.0559,0.7066863283197075,0.5,36.075935413839474
9538,199.0,198.9,0.0,0.0559,0.7066863283197075,0.75,42.91381593290294
9539,199.0,198.9,0.0,0.0559,0.7066863283197075,1.0,48.24779018186793
9540,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.25,0.04252743718033384
9541,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.5,0.007144638101716818
9542,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.75,0.0012382950728315782
9543,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,1.0,0.0002194589283197386
9544,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.25,4.313260256493299
9545,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.5,4.98854153427437
9546,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.75,5.187812019473091
9547,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,1.0,5.184456740314966
9548,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.25,8.166269598536555
9549,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.5,10.210537453204504
9550,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.75,11.31734100903711
9551,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,1.0,11.968147566213641
9552,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.25,12.87507354174427
9553,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.5,16.685818906060977
9554,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.75,19.02883084970918
9555,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,1.0,20.626657690477185
9556,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.25,25.21381874547564
9557,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.5,33.67607605584791
9558,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.75,39.28981416361269
9559,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,1.0,43.40625290149511
9560,199.0,198.9,0.0,0.1441,0.02776319114275506,0.25,0.004521722741862729
9561,199.0,198.9,0.0,0.1441,0.02776319114275506,0.5,0.00012282978934838199
9562,199.0,198.9,0.0,0.1441,0.02776319114275506,0.75,3.5707916201541984e-06
9563,199.0,198.9,0.0,0.1441,0.02776319114275506,1.0,1.0760428213639886e-07
9564,199.0,198.9,0.0,0.1441,0.16424854217092363,0.25,3.5195553718971433
9565,199.0,198.9,0.0,0.1441,0.16424854217092363,0.5,3.659066721607202
9566,199.0,198.9,0.0,0.1441,0.16424854217092363,0.75,3.4737311081580797
9567,199.0,198.9,0.0,0.1441,0.16424854217092363,1.0,3.193832298790991
9568,199.0,198.9,0.0,0.1441,0.26544998329566,0.25,7.237183163807611
9569,199.0,198.9,0.0,0.1441,0.26544998329566,0.5,8.519066301586257
9570,199.0,198.9,0.0,0.1441,0.26544998329566,0.75,8.977353272475906
9571,199.0,198.9,0.0,0.1441,0.26544998329566,1.0,9.071382869172131
9572,199.0,198.9,0.0,0.1441,0.3874180606791659,0.25,11.860266220212575
9573,199.0,198.9,0.0,0.1441,0.3874180606791659,0.5,14.759512971905048
9574,199.0,198.9,0.0,0.1441,0.3874180606791659,0.75,16.272595184682586
9575,199.0,198.9,0.0,0.1441,0.3874180606791659,1.0,17.112148018105678
9576,199.0,198.9,0.0,0.1441,0.7066863283197075,0.25,24.07199535145829
9577,199.0,198.9,0.0,0.1441,0.7066863283197075,0.5,31.400393824715305
9578,199.0,198.9,0.0,0.1441,0.7066863283197075,0.75,35.91100240008913
9579,199.0,198.9,0.0,0.1441,0.7066863283197075,1.0,38.96259472010515
9580,199.0,198.9,0.0,0.1882,0.02776319114275506,0.25,0.00028016852042113475
9581,199.0,198.9,0.0,0.1882,0.02776319114275506,0.5,6.748667985619444e-07
9582,199.0,198.9,0.0,0.1882,0.02776319114275506,0.75,1.7800966265351447e-09
9583,199.0,198.9,0.0,0.1882,0.02776319114275506,1.0,4.9048010012235686e-12
9584,199.0,198.9,0.0,0.1882,0.16424854217092363,0.25,2.838833028044804
9585,199.0,198.9,0.0,0.1882,0.16424854217092363,0.5,2.619866235254525
9586,199.0,198.9,0.0,0.1882,0.16424854217092363,0.75,2.2408700562307207
9587,199.0,198.9,0.0,0.1882,0.16424854217092363,1.0,1.870009863489443
9588,199.0,198.9,0.0,0.1882,0.26544998329566,0.25,6.386596178999041
9589,199.0,198.9,0.0,0.1882,0.26544998329566,0.5,7.045903667597387
9590,199.0,198.9,0.0,0.1882,0.26544998329566,0.75,7.026461838816808
9591,199.0,198.9,0.0,0.1882,0.26544998329566,1.0,6.752093945474312
9592,199.0,198.9,0.0,0.1882,0.3874180606791659,0.25,10.904184180190494
9593,199.0,198.9,0.0,0.1882,0.3874180606791659,0.5,13.003826644423816
9594,199.0,198.9,0.0,0.1882,0.3874180606791659,0.75,13.831742694317171
9595,199.0,198.9,0.0,0.1882,0.3874180606791659,1.0,14.081244369788871
9596,199.0,198.9,0.0,0.1882,0.7066863283197075,0.25,22.96881252312328
9597,199.0,198.9,0.0,0.1882,0.7066863283197075,0.5,29.24501430766675
9598,199.0,198.9,0.0,0.1882,0.7066863283197075,0.75,32.76631400241945
9599,199.0,198.9,0.0,0.1882,0.7066863283197075,1.0,34.89355592868046
9600,199.0,198.9,0.0,0.0118,0.02776319114275506,0.25,0.8741050213513314
9601,199.0,198.9,0.0,0.0118,0.02776319114275506,0.5,1.0765616467211356
9602,199.0,198.9,0.0,0.0118,0.02776319114275506,0.75,1.1865418422836242
9603,199.0,198.9,0.0,0.0118,0.02776319114275506,1.0,1.2522378613688028
9604,199.0,198.9,0.0,0.0118,0.16424854217092363,0.25,6.266531658484976
9605,199.0,198.9,0.0,0.0118,0.16424854217092363,0.5,8.660382859288923
9606,199.0,198.9,0.0,0.0118,0.16424854217092363,0.75,10.423189221683142
9607,199.0,198.9,0.0,0.0118,0.16424854217092363,1.0,11.858641801717075
9608,199.0,198.9,0.0,0.0118,0.26544998329566,0.25,10.269782055047056
9609,199.0,198.9,0.0,0.0118,0.26544998329566,0.5,14.302970553055392
9610,199.0,198.9,0.0,0.0118,0.26544998329566,0.75,17.31086774865064
9611,199.0,198.9,0.0,0.0118,0.26544998329566,1.0,19.785311745539943
9612,199.0,198.9,0.0,0.0118,0.3874180606791659,0.25,15.086110506031973
9613,199.0,198.9,0.0,0.0118,0.3874180606791659,0.5,21.08024961240146
9614,199.0,198.9,0.0,0.0118,0.3874180606791659,0.75,25.569816353075428
9615,199.0,198.9,0.0,0.0118,0.3874180606791659,1.0,29.274256582972477
9616,199.0,198.9,0.0,0.0118,0.7066863283197075,0.25,27.615949305384188
9617,199.0,198.9,0.0,0.0118,0.7066863283197075,0.5,38.60380719631885
9618,199.0,198.9,0.0,0.0118,0.7066863283197075,0.75,46.79413288210044
9619,199.0,198.9,0.0,0.0118,0.7066863283197075,1.0,53.51093440208442
9620,199.0,198.9,0.0,0.0559,0.02776319114275506,0.25,0.24160861921873417
9621,199.0,198.9,0.0,0.0559,0.02776319114275506,0.5,0.14180623312301677
9622,199.0,198.9,0.0,0.0559,0.02776319114275506,0.75,0.08101359417378767
9623,199.0,198.9,0.0,0.0559,0.02776319114275506,1.0,0.046173142066585425
9624,199.0,198.9,0.0,0.0559,0.16424854217092363,0.25,5.227097289376824
9625,199.0,198.9,0.0,0.0559,0.16424854217092363,0.5,6.645632607213344
9626,199.0,198.9,0.0,0.0559,0.16424854217092363,0.75,7.477676994014298
9627,199.0,198.9,0.0,0.0559,0.16424854217092363,1.0,8.020116973459231
9628,199.0,198.9,0.0,0.0559,0.26544998329566,0.25,9.176422753145557
9629,199.0,198.9,0.0,0.0559,0.26544998329566,0.5,12.134462583672471
9630,199.0,198.9,0.0,0.0559,0.26544998329566,0.75,14.084117768995148
9631,199.0,198.9,0.0,0.0559,0.26544998329566,1.0,15.51699753371922
9632,199.0,198.9,0.0,0.0559,0.3874180606791659,0.25,13.949951551138128
9633,199.0,198.9,0.0,0.0559,0.3874180606791659,0.5,18.790388406732937
9634,199.0,198.9,0.0,0.0559,0.3874180606791659,0.75,22.121365145535048
9635,199.0,198.9,0.0,0.0559,0.3874180606791659,1.0,24.66718041601457
9636,199.0,198.9,0.0,0.0559,0.7066863283197075,0.25,26.394927522962348
9637,199.0,198.9,0.0,0.0559,0.7066863283197075,0.5,36.075935413839474
9638,199.0,198.9,0.0,0.0559,0.7066863283197075,0.75,42.91381593290294
9639,199.0,198.9,0.0,0.0559,0.7066863283197075,1.0,48.24779018186793
9640,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.25,0.04252743718033384
9641,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.5,0.007144638101716818
9642,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.75,0.0012382950728315782
9643,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,1.0,0.0002194589283197386
9644,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.25,4.313260256493299
9645,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.5,4.98854153427437
9646,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.75,5.187812019473091
9647,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,1.0,5.184456740314966
9648,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.25,8.166269598536555
9649,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.5,10.210537453204504
9650,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.75,11.31734100903711
9651,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,1.0,11.968147566213641
9652,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.25,12.87507354174427
9653,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.5,16.685818906060977
9654,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.75,19.02883084970918
9655,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,1.0,20.626657690477185
9656,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.25,25.21381874547564
9657,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.5,33.67607605584791
9658,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.75,39.28981416361269
9659,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,1.0,43.40625290149511
9660,199.0,198.9,0.0,0.1441,0.02776319114275506,0.25,0.004521722741862729
9661,199.0,198.9,0.0,0.1441,0.02776319114275506,0.5,0.00012282978934838199
9662,199.0,198.9,0.0,0.1441,0.02776319114275506,0.75,3.5707916201541984e-06
9663,199.0,198.9,0.0,0.1441,0.02776319114275506,1.0,1.0760428213639886e-07
9664,199.0,198.9,0.0,0.1441,0.16424854217092363,0.25,3.5195553718971433
9665,199.0,198.9,0.0,0.1441,0.16424854217092363,0.5,3.659066721607202
9666,199.0,198.9,0.0,0.1441,0.16424854217092363,0.75,3.4737311081580797
9667,199.0,198.9,0.0,0.1441,0.16424854217092363,1.0,3.193832298790991
9668,199.0,198.9,0.0,0.1441,0.26544998329566,0.25,7.237183163807611
9669,199.0,198.9,0.0,0.1441,0.26544998329566,0.5,8.519066301586257
9670,199.0,198.9,0.0,0.1441,0.26544998329566,0.75,8.977353272475906
9671,199.0,198.9,0.0,0.1441,0.26544998329566,1.0,9.071382869172131
9672,199.0,198.9,0.0,0.1441,0.3874180606791659,0.25,11.860266220212575
9673,199.0,198.9,0.0,0.1441,0.3874180606791659,0.5,14.759512971905048
9674,199.0,198.9,0.0,0.1441,0.3874180606791659,0.75,16.272595184682586
9675,199.0,198.9,0.0,0.1441,0.3874180606791659,1.0,17.112148018105678
9676,199.0,198.9,0.0,0.1441,0.7066863283197075,0.25,24.07199535145829
9677,199.0,198.9,0.0,0.1441,0.7066863283197075,0.5,31.400393824715305
9678,199.0,198.9,0.0,0.1441,0.7066863283197075,0.75,35.91100240008913
9679,199.0,198.9,0.0,0.1441,0.7066863283197075,1.0,38.96259472010515
9680,199.0,198.9,0.0,0.1882,0.02776319114275506,0.25,0.00028016852042113475
9681,199.0,198.9,0.0,0.1882,0.02776319114275506,0.5,6.748667985619444e-07
9682,199.0,198.9,0.0,0.1882,0.02776319114275506,0.75,1.7800966265351447e-09
9683,199.0,198.9,0.0,0.1882,0.02776319114275506,1.0,4.9048010012235686e-12
9684,199.0,198.9,0.0,0.1882,0.16424854217092363,0.25,2.838833028044804
9685,199.0,198.9,0.0,0.1882,0.16424854217092363,0.5,2.619866235254525
9686,199.0,198.9,0.0,0.1882,0.16424854217092363,0.75,2.2408700562307207
9687,199.0,198.9,0.0,0.1882,0.16424854217092363,1.0,1.870009863489443
9688,199.0,198.9,0.0,0.1882,0.26544998329566,0.25,6.386596178999041
9689,199.0,198.9,0.0,0.1882,0.26544998329566,0.5,7.045903667597387
9690,199.0,198.9,0.0,0.1882,0.26544998329566,0.75,7.026461838816808
9691,199.0,198.9,0.0,0.1882,0.26544998329566,1.0,6.752093945474312
9692,199.0,198.9,0.0,0.1882,0.3874180606791659,0.25,10.904184180190494
9693,199.0,198.9,0.0,0.1882,0.3874180606791659,0.5,13.003826644423816
9694,199.0,198.9,0.0,0.1882,0.3874180606791659,0.75,13.831742694317171
9695,199.0,198.9,0.0,0.1882,0.3874180606791659,1.0,14.081244369788871
9696,199.0,198.9,0.0,0.1882,0.7066863283197075,0.25,22.96881252312328
9697,199.0,198.9,0.0,0.1882,0.7066863283197075,0.5,29.24501430766675
9698,199.0,198.9,0.0,0.1882,0.7066863283197075,0.75,32.76631400241945
9699,199.0,198.9,0.0,0.1882,0.7066863283197075,1.0,34.89355592868046
9700,199.0,198.9,0.0,0.0118,0.02776319114275506,0.25,0.8741050213513314
9701,199.0,198.9,0.0,0.0118,0.02776319114275506,0.5,1.0765616467211356
9702,199.0,198.9,0.0,0.0118,0.02776319114275506,0.75,1.1865418422836242
9703,199.0,198.9,0.0,0.0118,0.02776319114275506,1.0,1.2522378613688028
9704,199.0,198.9,0.0,0.0118,0.16424854217092363,0.25,6.266531658484976
9705,199.0,198.9,0.0,0.0118,0.16424854217092363,0.5,8.660382859288923
9706,199.0,198.9,0.0,0.0118,0.16424854217092363,0.75,10.423189221683142
9707,199.0,198.9,0.0,0.0118,0.16424854217092363,1.0,11.858641801717075
9708,199.0,198.9,0.0,0.0118,0.26544998329566,0.25,10.269782055047056
9709,199.0,198.9,0.0,0.0118,0.26544998329566,0.5,14.302970553055392
9710,199.0,198.9,0.0,0.0118,0.26544998329566,0.75,17.31086774865064
9711,199.0,198.9,0.0,0.0118,0.26544998329566,1.0,19.785311745539943
9712,199.0,198.9,0.0,0.0118,0.3874180606791659,0.25,15.086110506031973
9713,199.0,198.9,0.0,0.0118,0.3874180606791659,0.5,21.08024961240146
9714,199.0,198.9,0.0,0.0118,0.3874180606791659,0.75,25.569816353075428
9715,199.0,198.9,0.0,0.0118,0.3874180606791659,1.0,29.274256582972477
9716,199.0,198.9,0.0,0.0118,0.7066863283197075,0.25,27.615949305384188
9717,199.0,198.9,0.0,0.0118,0.7066863283197075,0.5,38.60380719631885
9718,199.0,198.9,0.0,0.0118,0.7066863283197075,0.75,46.79413288210044
9719,199.0,198.9,0.0,0.0118,0.7066863283197075,1.0,53.51093440208442
9720,199.0,198.9,0.0,0.0559,0.02776319114275506,0.25,0.24160861921873417
9721,199.0,198.9,0.0,0.0559,0.02776319114275506,0.5,0.14180623312301677
9722,199.0,198.9,0.0,0.0559,0.02776319114275506,0.75,0.08101359417378767
9723,199.0,198.9,0.0,0.0559,0.02776319114275506,1.0,0.046173142066585425
9724,199.0,198.9,0.0,0.0559,0.16424854217092363,0.25,5.227097289376824
9725,199.0,198.9,0.0,0.0559,0.16424854217092363,0.5,6.645632607213344
9726,199.0,198.9,0.0,0.0559,0.16424854217092363,0.75,7.477676994014298
9727,199.0,198.9,0.0,0.0559,0.16424854217092363,1.0,8.020116973459231
9728,199.0,198.9,0.0,0.0559,0.26544998329566,0.25,9.176422753145557
9729,199.0,198.9,0.0,0.0559,0.26544998329566,0.5,12.134462583672471
9730,199.0,198.9,0.0,0.0559,0.26544998329566,0.75,14.084117768995148
9731,199.0,198.9,0.0,0.0559,0.26544998329566,1.0,15.51699753371922
9732,199.0,198.9,0.0,0.0559,0.3874180606791659,0.25,13.949951551138128
9733,199.0,198.9,0.0,0.0559,0.3874180606791659,0.5,18.790388406732937
9734,199.0,198.9,0.0,0.0559,0.3874180606791659,0.75,22.121365145535048
9735,199.0,198.9,0.0,0.0559,0.3874180606791659,1.0,24.66718041601457
9736,199.0,198.9,0.0,0.0559,0.7066863283197075,0.25,26.394927522962348
9737,199.0,198.9,0.0,0.0559,0.7066863283197075,0.5,36.075935413839474
9738,199.0,198.9,0.0,0.0559,0.7066863283197075,0.75,42.91381593290294
9739,199.0,198.9,0.0,0.0559,0.7066863283197075,1.0,48.24779018186793
9740,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.25,0.04252743718033384
9741,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.5,0.007144638101716818
9742,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.75,0.0012382950728315782
9743,199.0,198.9,0.0,0.09999999999999999,0.02776319114275506,1.0,0.0002194589283197386
9744,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.25,4.313260256493299
9745,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.5,4.98854153427437
9746,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.75,5.187812019473091
9747,199.0,198.9,0.0,0.09999999999999999,0.16424854217092363,1.0,5.184456740314966
9748,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.25,8.166269598536555
9749,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.5,10.210537453204504
9750,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.75,11.31734100903711
9751,199.0,198.9,0.0,0.09999999999999999,0.26544998329566,1.0,11.968147566213641
9752,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.25,12.87507354174427
9753,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.5,16.685818906060977
9754,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.75,19.02883084970918
9755,199.0,198.9,0.0,0.09999999999999999,0.3874180606791659,1.0,20.626657690477185
9756,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.25,25.21381874547564
9757,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.5,33.67607605584791
9758,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.75,39.28981416361269
9759,199.0,198.9,0.0,0.09999999999999999,0.7066863283197075,1.0,43.40625290149511
9760,199.0,198.9,0.0,0.1441,0.02776319114275506,0.25,0.004521722741862729
9761,199.0,198.9,0.0,0.1441,0.02776319114275506,0.5,0.00012282978934838199
9762,199.0,198.9,0.0,0.1441,0.02776319114275506,0.75,3.5707916201541984e-06
9763,199.0,198.9,0.0,0.1441,0.02776319114275506,1.0,1.0760428213639886e-07
9764,199.0,198.9,0.0,0.1441,0.16424854217092363,0.25,3.5195553718971433
9765,199.0,198.9,0.0,0.1441,0.16424854217092363,0.5,3.659066721607202
9766,199.0,198.9,0.0,0.1441,0.16424854217092363,0.75,3.4737311081580797
9767,199.0,198.9,0.0,0.1441,0.16424854217092363,1.0,3.193832298790991
9768,199.0,198.9,0.0,0.1441,0.26544998329566,0.25,7.237183163807611
9769,199.0,198.9,0.0,0.1441,0.26544998329566,0.5,8.519066301586257
9770,199.0,198.9,0.0,0.1441,0.26544998329566,0.75,8.977353272475906
9771,199.0,198.9,0.0,0.1441,0.26544998329566,1.0,9.071382869172131
9772,199.0,198.9,0.0,0.1441,0.3874180606791659,0.25,11.860266220212575
9773,199.0,198.9,0.0,0.1441,0.3874180606791659,0.5,14.759512971905048
9774,199.0,198.9,0.0,0.1441,0.3874180606791659,0.75,16.272595184682586
9775,199.0,198.9,0.0,0.1441,0.3874180606791659,1.0,17.112148018105678
9776,199.0,198.9,0.0,0.1441,0.7066863283197075,0.25,24.07199535145829
9777,199.0,198.9,0.0,0.1441,0.7066863283197075,0.5,31.400393824715305
9778,199.0,198.9,0.0,0.1441,0.7066863283197075,0.75,35.91100240008913
